State,District,Year,Month,Rainfall_mm,Temperature_C,Humidity
Gujarat,Vadodara,2015,4,17.89,35.73,48.49
Gujarat,Vadodara,2015,5,30.42,40.33,69.08
Gujarat,Vadodara,2015,6,118.13,41.24,75.68
Gujarat,Vadodara,2015,7,149.14,24.1,52.94
Gujarat,Vadodara,2015,8,214.68,28.91,75.46
Gujarat,Vadodara,2015,9,221.1,29.83,57.75
Gujarat,Vadodara,2015,10,68.2,26.65,46.05
Gujarat,Vadodara,2015,11,37.9,23.93,77.4
Gujarat,Vadodara,2015,12,33.99,22.91,83.33
Gujarat,Vadodara,2016,1,35.29,14.52,43.0
Gujarat,Vadodara,2016,2,33.44,20.41,40.84
Gujarat,Vadodara,2016,3,9.26,21.12,73.18
Gujarat,Vadodara,2016,4,3.38,31.07,56.68
Gujarat,Vadodara,2016,5,8.03,36.67,46.05
Gujarat,Vadodara,2016,6,159.58,34.49,43.91
Gujarat,Vadodara,2016,7,218.38,25.73,40.26
Gujarat,Vadodara,2016,8,109.36,34.48,81.93
Gujarat,Vadodara,2016,9,128.71,27.29,41.68
Gujarat,Vadodara,2016,10,38.0,26.0,81.56
Gujarat,Vadodara,2016,11,62.39,32.46,42.47
Gujarat,Vadodara,2016,12,78.29,23.31,57.59
Gujarat,Vadodara,2017,1,25.29,18.83,82.27
Gujarat,Vadodara,2017,2,0.41,19.44,50.27
Gujarat,Vadodara,2017,3,6.94,24.07,44.06
Gujarat,Vadodara,2017,4,33.05,37.23,78.58
Gujarat,Vadodara,2017,5,26.93,30.88,79.03
Gujarat,Vadodara,2017,6,139.65,33.75,40.56
Gujarat,Vadodara,2017,7,287.37,29.26,52.74
Gujarat,Vadodara,2017,8,118.63,26.53,46.17
Gujarat,Vadodara,2017,9,140.01,21.49,55.7
Gujarat,Vadodara,2017,10,72.99,24.32,81.19
Gujarat,Vadodara,2017,11,23.76,22.68,61.14
Gujarat,Vadodara,2017,12,72.63,18.8,61.45
Gujarat,Vadodara,2018,1,39.42,23.94,41.42
Gujarat,Vadodara,2018,2,34.35,14.71,51.3
Gujarat,Vadodara,2018,3,11.69,29.36,42.03
Gujarat,Vadodara,2018,4,11.1,34.0,43.13
Gujarat,Vadodara,2018,5,13.11,32.76,63.02
Gujarat,Vadodara,2018,6,188.28,41.97,77.62
Gujarat,Vadodara,2018,7,198.88,29.23,48.5
Gujarat,Vadodara,2018,8,159.96,22.74,79.7
Gujarat,Vadodara,2018,9,157.41,23.29,53.84
Gujarat,Vadodara,2018,10,64.0,21.17,62.33
Gujarat,Vadodara,2018,11,25.33,25.18,75.14
Gujarat,Vadodara,2018,12,65.73,18.51,57.49
Gujarat,Vadodara,2019,1,27.89,19.41,84.88
Gujarat,Vadodara,2019,2,6.62,23.36,74.77
Gujarat,Vadodara,2019,3,14.79,23.38,77.89
Gujarat,Vadodara,2019,4,5.47,35.83,41.87
Gujarat,Vadodara,2019,5,27.53,30.42,63.21
Gujarat,Vadodara,2019,6,246.79,31.73,69.38
Gujarat,Vadodara,2019,7,295.85,20.05,55.25
Gujarat,Vadodara,2019,8,200.17,25.06,79.85
Gujarat,Vadodara,2019,9,196.34,34.15,47.85
Gujarat,Vadodara,2019,10,37.36,24.18,54.46
Gujarat,Vadodara,2019,11,51.3,20.24,75.91
Gujarat,Vadodara,2019,12,50.71,14.86,64.01
Gujarat,Vadodara,2020,1,28.33,17.56,53.71
Gujarat,Vadodara,2020,2,33.86,20.26,73.17
Gujarat,Vadodara,2020,3,11.74,26.83,83.03
Gujarat,Vadodara,2020,4,20.9,31.86,60.57
Gujarat,Vadodara,2020,5,15.85,33.25,64.4
Gujarat,Vadodara,2020,6,190.27,37.13,78.53
Gujarat,Vadodara,2020,7,275.69,23.85,58.63
Gujarat,Vadodara,2020,8,193.47,30.19,57.45
Gujarat,Vadodara,2020,9,146.77,28.3,76.41
Gujarat,Vadodara,2020,10,77.53,21.01,69.66
Gujarat,Vadodara,2020,11,71.76,21.31,56.77
Gujarat,Vadodara,2020,12,46.23,19.92,41.51
Gujarat,Vadodara,2021,1,14.19,17.89,81.6
Gujarat,Vadodara,2021,2,6.68,22.96,40.5
Gujarat,Vadodara,2021,3,20.68,25.02,71.39
Gujarat,Vadodara,2021,4,25.99,39.73,57.33
Gujarat,Vadodara,2021,5,11.6,31.31,58.54
Gujarat,Vadodara,2021,6,276.46,28.47,80.47
Gujarat,Vadodara,2021,7,145.58,23.72,52.02
Gujarat,Vadodara,2021,8,184.96,27.64,49.51
Gujarat,Vadodara,2021,9,179.27,29.67,69.96
Gujarat,Vadodara,2021,10,11.56,26.07,71.54
Gujarat,Vadodara,2021,11,72.14,21.8,81.99
Gujarat,Vadodara,2021,12,22.81,14.38,58.46
Gujarat,Vadodara,2022,1,70.03,23.85,68.91
Gujarat,Vadodara,2022,2,31.04,19.99,74.7
Gujarat,Vadodara,2022,3,18.08,29.71,59.39
Gujarat,Vadodara,2022,4,8.72,38.64,70.43
Gujarat,Vadodara,2022,5,32.33,28.65,61.18
Gujarat,Vadodara,2022,6,141.05,33.81,53.71
Gujarat,Vadodara,2022,7,262.64,30.45,71.21
Gujarat,Vadodara,2022,8,273.69,27.56,61.67
Gujarat,Vadodara,2022,9,179.96,31.13,54.17
Gujarat,Vadodara,2022,10,79.6,24.84,40.99
Gujarat,Vadodara,2022,11,56.95,24.54,46.21
Gujarat,Vadodara,2022,12,67.99,21.03,42.64
Gujarat,Vadodara,2023,1,55.35,19.29,74.42
Gujarat,Vadodara,2023,2,30.59,19.09,58.07
Gujarat,Vadodara,2023,3,28.93,20.45,57.58
Gujarat,Vadodara,2023,4,7.47,28.86,43.14
Gujarat,Vadodara,2023,5,30.52,36.09,83.3
Gujarat,Vadodara,2023,6,279.26,28.21,48.62
Gujarat,Vadodara,2023,7,261.92,28.72,74.5
Gujarat,Vadodara,2023,8,201.79,29.24,70.28
Gujarat,Vadodara,2023,9,213.33,28.05,47.19
Gujarat,Vadodara,2023,10,18.4,22.31,71.61
Gujarat,Vadodara,2023,11,77.6,31.54,74.77
Gujarat,Vadodara,2023,12,26.34,13.18,73.19
Gujarat,Rajkot,2015,1,74.54,18.94,77.01
Gujarat,Rajkot,2015,2,12.32,15.41,58.24
Gujarat,Rajkot,2015,3,11.68,20.45,72.31
Gujarat,Rajkot,2015,4,23.65,37.62,69.92
Gujarat,Rajkot,2015,5,38.9,29.22,74.7
Gujarat,Rajkot,2015,6,291.53,32.23,84.53
Gujarat,Rajkot,2015,7,220.3,20.29,52.7
Gujarat,Rajkot,2015,8,255.02,29.16,58.83
Gujarat,Rajkot,2015,9,105.36,25.71,48.08
Gujarat,Rajkot,2015,10,53.19,32.29,59.76
Gujarat,Rajkot,2015,11,10.14,23.88,67.33
Gujarat,Rajkot,2015,12,21.37,24.99,50.44
Gujarat,Rajkot,2016,1,73.87,21.65,52.51
Gujarat,Rajkot,2016,2,31.45,22.55,71.38
Gujarat,Rajkot,2016,3,31.31,30.41,76.99
Gujarat,Rajkot,2016,4,3.01,38.15,45.02
Gujarat,Rajkot,2016,5,18.86,40.04,40.25
Gujarat,Rajkot,2016,6,226.8,41.35,52.2
Gujarat,Rajkot,2016,7,144.36,21.71,79.74
Gujarat,Rajkot,2016,8,205.54,32.96,74.14
Gujarat,Rajkot,2016,9,284.23,21.54,69.27
Gujarat,Rajkot,2016,10,27.68,31.59,81.45
Gujarat,Rajkot,2016,11,56.07,33.52,69.43
Gujarat,Rajkot,2016,12,16.52,12.02,82.28
Gujarat,Rajkot,2017,1,64.23,13.49,42.45
Gujarat,Rajkot,2017,2,23.96,14.03,68.39
Gujarat,Rajkot,2017,3,1.7,33.2,49.16
Gujarat,Rajkot,2017,4,20.53,35.55,63.29
Gujarat,Rajkot,2017,5,35.93,41.45,42.95
Gujarat,Rajkot,2017,6,131.87,30.1,47.45
Gujarat,Rajkot,2017,7,289.17,28.25,69.31
Gujarat,Rajkot,2017,8,254.08,32.49,77.91
Gujarat,Rajkot,2017,9,165.25,34.2,69.72
Gujarat,Rajkot,2017,10,11.35,22.21,62.84
Gujarat,Rajkot,2017,11,50.56,25.08,65.42
Gujarat,Rajkot,2017,12,54.91,18.07,52.4
Gujarat,Rajkot,2018,1,15.27,19.02,59.03
Gujarat,Rajkot,2018,2,23.69,13.46,66.99
Gujarat,Rajkot,2018,3,35.77,32.88,47.72
Gujarat,Rajkot,2018,4,18.89,33.49,40.7
Gujarat,Rajkot,2018,5,1.32,29.87,40.75
Gujarat,Rajkot,2018,6,224.98,34.39,68.6
Gujarat,Rajkot,2018,7,260.89,34.91,58.96
Gujarat,Rajkot,2018,8,234.5,33.24,52.63
Gujarat,Rajkot,2018,9,143.67,32.05,57.17
Gujarat,Rajkot,2018,10,55.57,29.63,55.03
Gujarat,Rajkot,2018,11,46.53,32.32,61.8
Gujarat,Rajkot,2018,12,10.41,14.32,73.11
Gujarat,Rajkot,2019,1,30.67,20.61,69.6
Gujarat,Rajkot,2019,2,11.93,20.55,56.83
Gujarat,Rajkot,2019,3,16.31,20.28,44.05
Gujarat,Rajkot,2019,4,37.04,41.4,60.63
Gujarat,Rajkot,2019,5,9.95,30.56,80.93
Gujarat,Rajkot,2019,6,213.98,33.67,76.74
Gujarat,Rajkot,2019,7,240.84,23.75,56.95
Gujarat,Rajkot,2019,8,252.21,20.01,81.32
Gujarat,Rajkot,2019,9,158.73,25.63,45.98
Gujarat,Rajkot,2019,10,63.54,30.35,41.89
Gujarat,Rajkot,2019,11,34.84,30.48,59.12
Gujarat,Rajkot,2019,12,45.09,13.03,63.98
Gujarat,Rajkot,2020,1,40.77,16.77,82.37
Gujarat,Rajkot,2020,2,27.19,24.62,79.32
Gujarat,Rajkot,2020,3,33.08,24.08,79.47
Gujarat,Rajkot,2020,4,20.4,30.06,55.85
Gujarat,Rajkot,2020,5,28.67,34.32,62.43
Gujarat,Rajkot,2020,6,203.55,31.87,72.05
Gujarat,Rajkot,2020,7,182.22,34.99,83.23
Gujarat,Rajkot,2020,8,146.16,20.58,58.15
Gujarat,Rajkot,2020,9,192.72,31.63,83.66
Gujarat,Rajkot,2020,10,38.54,28.78,45.82
Gujarat,Rajkot,2020,11,50.7,28.5,61.81
Gujarat,Rajkot,2020,12,73.8,23.54,80.73
Gujarat,Rajkot,2021,1,19.44,12.66,51.55
Gujarat,Rajkot,2021,2,24.19,17.03,47.46
Gujarat,Rajkot,2021,3,16.43,29.3,40.5
Gujarat,Rajkot,2021,4,16.68,29.02,60.42
Gujarat,Rajkot,2021,5,37.26,36.17,47.96
Gujarat,Rajkot,2021,6,278.51,33.28,84.34
Gujarat,Rajkot,2021,7,281.74,34.22,69.58
Gujarat,Rajkot,2021,8,130.86,33.72,67.14
Gujarat,Rajkot,2021,9,290.27,28.22,49.69
Gujarat,Rajkot,2021,10,62.6,31.02,78.93
Gujarat,Rajkot,2021,11,37.99,27.72,71.96
Gujarat,Rajkot,2021,12,41.57,14.43,81.24
Gujarat,Rajkot,2022,1,40.37,15.91,51.12
Gujarat,Rajkot,2022,2,21.01,12.64,82.64
Gujarat,Rajkot,2022,3,32.3,33.43,76.59
Gujarat,Rajkot,2022,4,3.83,30.8,63.75
Gujarat,Rajkot,2022,5,7.58,38.7,43.81
Gujarat,Rajkot,2022,6,298.21,33.63,41.32
Gujarat,Rajkot,2022,7,279.36,24.34,42.24
Gujarat,Rajkot,2022,8,295.78,30.48,81.85
Gujarat,Rajkot,2022,9,129.36,29.25,73.61
Gujarat,Rajkot,2022,10,14.71,31.89,73.35
Gujarat,Rajkot,2022,11,56.29,32.79,79.18
Gujarat,Rajkot,2022,12,61.18,19.33,49.8
Gujarat,Rajkot,2023,1,18.27,14.65,76.52
Gujarat,Rajkot,2023,2,19.83,13.98,68.6
Gujarat,Rajkot,2023,3,21.74,21.99,66.61
Gujarat,Rajkot,2023,4,21.61,37.02,77.48
Gujarat,Rajkot,2023,5,15.35,30.24,75.37
Gujarat,Rajkot,2023,6,287.96,29.9,80.89
Gujarat,Rajkot,2023,7,165.9,34.54,69.2
Gujarat,Rajkot,2023,8,111.12,22.74,55.16
Gujarat,Rajkot,2023,9,146.43,28.55,61.8
Gujarat,Rajkot,2023,10,39.86,29.13,76.02
Gujarat,Rajkot,2023,11,53.57,23.92,80.76
Gujarat,Rajkot,2023,12,38.05,23.9,65.58
